logFC	logCPM	LR	PValue	status
chr6:31122180-31123504	  0.653729	 4.3815	9.277e-02	0.760683	test
chr6:31122207-31125025	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31122334-31123891	 -9.090369	 4.7337	4.895e+00	0.026939	test
chr6:31122461-31124240	  0.382989	 6.1904	3.340e-02	0.854999	test
chr6:31122525-31125338	  1.142941	 6.8945	2.934e-01	0.588018	test
chr6:31122569-31124419	 -8.451743	 4.1610	4.140e+00	0.041877	test
chr6:31122616-31127350	 -0.729124	 6.2803	1.194e-01	0.729638	test
chr6:31122715-31124490	  0.222290	 5.1233	1.103e-02	0.916371	test
chr6:31122790-31125707	  2.966464	 6.8345	1.751e+00	0.185814	test
chr6:31122815-31124574	  0.511483	 5.7115	5.905e-02	0.808001	test
chr6:31123067-31124691	  0.531621	 5.4745	6.350e-02	0.801055	test
chr6:31123462-31124873	  2.516129	 5.1659	1.286e+00	0.256869	test
chr6:31123886-31125008	  0.675710	 6.4388	1.037e-01	0.747386	test
chr6:31123892-31125794	  0.173817	 5.0254	6.721e-03	0.934662	test
chr6:31123927-31129087	 -0.774182	 4.7120	1.281e-01	0.720396	test
chr6:31124054-31125316	 -2.266814	 5.2219	1.003e+00	0.316473	test
chr6:31124265-31125447	 -8.251660	 3.9865	3.912e+00	0.047937	test
chr6:31124435-31125537	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31124494-31126055	 -8.251660	 3.9865	3.912e+00	0.047937	test
chr6:31124537-31125705	  0.222290	 5.1233	1.103e-02	0.916371	test
chr6:31124561-31129570	  0.157330	 6.6615	5.673e-03	0.939960	test
chr6:31124660-31125759	  0.023930	 7.2910	1.319e-04	0.990836	test
chr6:31124698-31126376	 -7.234834	 3.1450	2.834e+00	0.092299	test
chr6:31124859-31125863	 -3.331746	 0.9711	4.187e-01	0.517592	test
chr6:31124920-31126544	 -2.730159	 5.5994	1.415e+00	0.234268	test
chr6:31124973-31125964	 -0.544375	 5.7400	6.629e-02	0.796812	test
chr6:31125075-31130215	 -6.837357	 2.8401	2.456e+00	0.117097	test
chr6:31125283-31126107	  5.127409	 1.2992	2.965e+00	0.085105	test
chr6:31125306-31126993	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31125402-31126237	 -8.870416	 4.5339	4.631e+00	0.031406	test
chr6:31125510-31126330	 -0.027235	 5.8864	1.682e-04	0.989653	test
chr6:31125587-31127276	 -1.473853	 6.1348	4.686e-01	0.493627	test
chr6:31125634-31126517	 -0.058746	 7.7581	7.969e-04	0.977480	test
chr6:31125732-31130828	  1.353327	 6.8837	4.076e-01	0.523215	test
chr6:31125734-31126590	  2.387789	 9.1784	1.196e+00	0.274196	test
chr6:31125793-31127604	 -1.137881	 7.4928	2.902e-01	0.590111	test
chr6:31125852-31126692	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31125963-31126974	  3.486986	 8.0543	2.319e+00	0.127795	test
chr6:31126068-31128653	  0.117747	 4.9204	3.073e-03	0.955796	test
chr6:31126094-31126979	 -0.937800	 5.6463	1.932e-01	0.660268	test
chr6:31126218-31127177	-10.743914	 6.2958	6.977e+00	0.008257	test
chr6:31126264-31131956	 -9.774934	 5.3693	5.739e+00	0.016589	test
chr6:31126316-31127260	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31126317-31129001	  1.793871	 8.1385	7.022e-01	0.402050	test
chr6:31126478-31127535	 -7.711292	 3.5291	3.321e+00	0.068404	test
chr6:31126557-31129216	 -0.589970	 6.7945	7.911e-02	0.778512	test
chr6:31126579-31127589	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31126691-31127686	 -0.367254	 5.0262	2.972e-02	0.863136	test
chr6:31126847-31127868	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31126962-31127949	  0.779051	 3.0536	1.196e-01	0.729466	test
chr6:31127001-31129557	 -2.727178	 5.2059	1.381e+00	0.240003	test
chr6:31127149-31128613	  1.045781	 6.7572	2.464e-01	0.619629	test
chr6:31127273-31128996	 -2.079169	 4.1636	7.922e-01	0.373437	test
chr6:31127275-31130175	 -1.545364	 5.9319	5.101e-01	0.475092	test
chr6:31127342-31133495	  0.274442	 6.8671	1.728e-02	0.895404	test
chr6:31127461-31129196	 -0.956856	 6.6324	2.050e-01	0.650748	test
chr6:31127590-31130183	  1.973283	 4.1470	7.993e-01	0.371304	test
chr6:31127594-31129331	  8.548823	 4.0738	7.816e+00	0.005178	test
chr6:31127699-31129402	 -2.472807	 7.1342	1.246e+00	0.264308	test
chr6:31127808-31129516	 -0.205813	 8.3750	9.795e-03	0.921162	test
chr6:31127939-31129652	 -2.326314	 4.3505	9.817e-01	0.321781	test
chr6:31128607-31129743	  2.382997	 3.2729	1.087e+00	0.297243	test
chr6:31128615-31130513	 -0.548692	 6.5015	6.826e-02	0.793891	test
chr6:31128995-31129912	 -9.114173	 4.7554	4.924e+00	0.026493	test
chr6:31129000-31130756	 -7.359566	 3.2437	2.958e+00	0.085458	test
chr6:31129052-31133958	  0.864207	 6.4088	1.688e-01	0.681178	test
chr6:31129168-31130057	  3.119856	 8.6786	1.921e+00	0.165798	test
chr6:31129199-31131447	 -1.484204	 5.5779	4.674e-01	0.494177	test
chr6:31129255-31130186	  3.057897	 3.8079	1.751e+00	0.185690	test
chr6:31129401-31130399	 -1.777553	 6.8514	6.770e-01	0.410606	test
chr6:31129506-31130504	 -0.178594	 7.0898	7.328e-03	0.931783	test
chr6:31129524-31131930	  0.522272	 6.4164	6.215e-02	0.803132	test
chr6:31129569-31137063	  0.544714	 4.4253	6.458e-02	0.799394	test
chr6:31129634-31130711	  0.367634	 7.3591	3.109e-02	0.860038	test
chr6:31129742-31130742	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31129896-31130883	  4.392036	 3.8635	3.192e+00	0.074014	test
chr6:31129926-31133216	 -0.978080	 6.8275	2.145e-01	0.643261	test
chr6:31130057-31131077	 -0.564631	 6.5687	7.231e-02	0.787998	test
chr6:31130176-31133480	  3.259156	 6.2320	2.052e+00	0.151997	test
chr6:31130183-31131151	  0.494228	 5.4050	5.482e-02	0.814875	test
chr6:31130211-31137217	  0.183964	 5.9905	7.692e-03	0.930112	test
chr6:31130334-31131454	  0.204016	 6.2174	9.491e-03	0.922393	test
chr6:31130491-31131651	  3.081074	 3.6221	1.760e+00	0.184667	test
chr6:31130496-31133690	 -5.792067	 2.1168	1.601e+00	0.205727	test
chr6:31130638-31131853	 -8.951930	 4.6077	4.728e+00	0.029675	test
chr6:31130743-31133919	  3.149013	 9.4448	1.953e+00	0.162244	test
chr6:31130752-31131908	 -1.087815	 3.9950	2.356e-01	0.627367	test
chr6:31130804-31137980	  1.730394	 6.8611	6.528e-01	0.419123	test
chr6:31130875-31132053	 -1.013745	 6.7328	2.298e-01	0.631679	test
chr6:31130959-31134132	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31130995-31132636	  0.024280	 8.6269	1.366e-04	0.990676	test
chr6:31131146-31132787	 -0.274744	 5.7745	1.702e-02	0.896212	test
chr6:31131426-31132851	 -9.125929	 4.7662	4.938e+00	0.026275	test
chr6:31131576-31133070	 -1.012829	 7.6231	2.314e-01	0.630482	test
chr6:31131739-31133219	 -1.154733	 5.6573	2.897e-01	0.590435	test
chr6:31131876-31133282	  0.612164	 6.1963	8.504e-02	0.770585	test
chr6:31131909-31134885	  1.115307	 6.9295	2.798e-01	0.596828	test
chr6:31131955-31139168	  3.912424	 9.6046	2.812e+00	0.093549	test
chr6:31132004-31133478	  9.088187	 4.6042	8.554e+00	0.003448	test
chr6:31132136-31133614	  1.968408	10.8578	8.383e-01	0.359886	test
chr6:31132704-31133706	 -0.049447	 6.6354	5.600e-04	0.981120	test
chr6:31132822-31133894	  2.415528	 8.1528	1.219e+00	0.269534	test
chr6:31133067-31134075	  0.203193	 4.1864	8.868e-03	0.924973	test
chr6:31133161-31134116	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31133209-31136516	 -7.679736	 3.5031	3.288e+00	0.069805	test
chr6:31133255-31139255	  1.189714	 7.9007	3.188e-01	0.572343	test
chr6:31133263-31134637	  0.490519	10.0212	5.561e-02	0.813568	test
chr6:31133477-31134843	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31133479-31136554	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31133613-31135659	  3.647501	10.7679	2.507e+00	0.113351	test
chr6:31133666-31137029	  0.832655	 5.5866	1.552e-01	0.693641	test
chr6:31133705-31136316	  1.835603	 5.4293	7.199e-01	0.396190	test
chr6:31133889-31136405	  2.526771	 5.9203	1.308e+00	0.252751	test
chr6:31133911-31137412	  6.278849	 9.3121	5.777e+00	0.016234	test
chr6:31133912-31140011	  2.949923	 7.2767	1.737e+00	0.187550	test
chr6:31134009-31136500	 -1.614776	 5.4884	5.463e-01	0.459853	test
chr6:31134121-31137669	 -9.430849	 5.0474	5.311e+00	0.021192	test
chr6:31134129-31136642	 -1.386367	 8.5173	4.280e-01	0.512948	test
chr6:31134617-31136890	  1.217434	 6.8978	3.319e-01	0.564539	test
chr6:31134824-31136993	 -9.102320	 4.7446	4.909e+00	0.026714	test
chr6:31134835-31137778	 -0.315549	 6.5868	2.272e-02	0.880189	test
chr6:31135608-31137069	  1.260783	 5.7605	3.515e-01	0.553267	test
chr6:31135647-31137979	  2.365107	 8.4175	1.174e+00	0.278613	test
chr6:31135707-31137197	  0.865583	 4.6072	1.635e-01	0.685924	test
chr6:31136331-31137340	  0.010400	 6.1371	2.463e-05	0.996040	test
chr6:31136477-31137492	 -1.955216	 8.0177	8.194e-01	0.365345	test
chr6:31136543-31138577	  8.090835	 3.6290	7.186e+00	0.007349	test
chr6:31136624-31137602	 -1.408423	 4.2064	3.917e-01	0.531418	test
chr6:31136654-31140724	 -0.403171	 7.2131	3.725e-02	0.846950	test
chr6:31136830-31137708	  2.565222	 7.5997	1.357e+00	0.244048	test
chr6:31136939-31137936	  0.909848	 7.1924	1.879e-01	0.664664	test
chr6:31137037-31139021	  2.623446	 7.6801	1.413e+00	0.234540	test
chr6:31137067-31137974	  0.295653	 6.7880	2.004e-02	0.887418	test
chr6:31137168-31138446	  3.228880	 8.0863	2.035e+00	0.153676	test
chr6:31137202-31141097	  2.157834	 7.5581	9.900e-01	0.319732	test
chr6:31137333-31138579	  2.920555	 6.9827	1.705e+00	0.191691	test
chr6:31137354-31139222	  4.587957	10.1079	3.627e+00	0.056833	test
chr6:31137456-31138941	 -1.616657	 6.3517	5.612e-01	0.453788	test
chr6:31137562-31139432	  0.796584	 5.9708	1.430e-01	0.705334	test
chr6:31137601-31139104	 -0.507432	 7.5505	5.902e-02	0.808047	test
chr6:31137704-31139218	 -0.759841	 5.7665	1.282e-01	0.720266	test
chr6:31137773-31139927	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31137841-31139315	  2.219096	 8.0026	1.044e+00	0.306950	test
chr6:31137937-31142389	  1.834772	 6.9085	7.294e-01	0.393070	test
chr6:31137973-31139442	  1.949554	 5.8454	8.107e-01	0.367913	test
chr6:31137975-31140302	  3.069291	 8.9575	1.868e+00	0.171745	test
chr6:31138432-31139556	  4.268211	 6.3675	3.206e+00	0.073381	test
chr6:31138573-31139828	  0.828136	 7.6168	1.564e-01	0.692498	test
chr6:31138585-31140543	 -2.114192	 4.7174	8.581e-01	0.354277	test
chr6:31138621-31142899	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31138924-31139845	  2.070221	 7.9564	9.179e-01	0.338016	test
chr6:31139020-31140777	  0.418067	 8.9070	4.039e-02	0.840719	test
chr6:31139103-31139988	  1.316405	 5.3559	3.799e-01	0.537680	test
chr6:31139169-31143503	 -7.967963	 3.7437	3.597e+00	0.057882	test
chr6:31139210-31140124	  2.988957	 7.6704	1.779e+00	0.182234	test
chr6:31139235-31141088	  3.189325	 5.9964	1.974e+00	0.160076	test
chr6:31139311-31140229	  2.342920	 7.9711	1.153e+00	0.282963	test
chr6:31139440-31140478	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31139446-31141352	 -6.654652	 2.7051	2.291e+00	0.130099	test
chr6:31139541-31140708	  5.294809	10.1476	4.514e+00	0.033612	test
chr6:31139752-31140778	 -0.237716	 5.3529	1.262e-02	0.910551	test
chr6:31139844-31141771	  2.385933	10.8620	1.195e+00	0.274292	test
chr6:31139854-31140867	  2.196881	11.0729	1.028e+00	0.310700	test
chr6:31139928-31144183	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31139974-31141013	  0.368342	 6.7557	3.108e-02	0.860065	test
chr6:31140115-31141178	 -1.218534	 4.4550	3.037e-01	0.581561	test
chr6:31140171-31142300	 -5.792067	 2.1168	1.601e+00	0.205727	test
chr6:31140224-31141358	 -8.413885	 4.1278	4.097e+00	0.042967	test
chr6:31140455-31141483	 -0.672999	 9.0464	1.040e-01	0.747056	test
chr6:31140541-31142303	 -6.518580	 2.6068	2.173e+00	0.140463	test
chr6:31140543-31145353	 -0.431944	 5.0624	4.108e-02	0.839390	test
chr6:31140655-31141765	 -8.093014	 3.8500	3.735e+00	0.053292	test
chr6:31140767-31142866	 -9.522642	 5.1328	5.425e+00	0.019856	test
chr6:31140774-31141955	  1.003581	 8.3374	2.288e-01	0.632390	test
chr6:31140865-31142049	  2.891913	 8.7157	1.683e+00	0.194533	test
chr6:31141006-31142268	 -7.474367	 3.3357	3.074e+00	0.079537	test
chr6:31141015-31143231	 -1.547755	 4.6813	4.844e-01	0.486435	test
chr6:31141089-31145599	  3.508860	 8.6310	2.346e+00	0.125609	test
chr6:31141154-31142299	  0.209682	 9.1642	1.019e-02	0.919594	test
chr6:31141264-31142850	  0.616916	 5.9840	8.612e-02	0.769169	test
chr6:31141362-31143478	 -6.518580	 2.6068	2.173e+00	0.140463	test
chr6:31141456-31142853	  1.028090	 9.2173	2.403e-01	0.623989	test
chr6:31141697-31142990	 -7.277621	 3.1787	2.876e+00	0.089903	test
chr6:31141751-31143755	 -8.140149	 3.8904	3.787e+00	0.051648	test
chr6:31141796-31146086	 -7.993855	 3.7656	3.625e+00	0.056904	test
chr6:31141812-31143147	 -0.025633	 7.5441	1.516e-04	0.990177	test
chr6:31141977-31143446	  0.847126	 7.1917	1.632e-01	0.686209	test
chr6:31142050-31144039	 -0.449675	 7.4304	4.637e-02	0.829499	test
chr6:31142114-31143461	 -6.286889	 2.4440	1.979e+00	0.159461	test
chr6:31142295-31143590	  0.075756	 6.8178	1.317e-03	0.971047	test
chr6:31142301-31144789	 -1.994252	 5.0100	7.881e-01	0.374665	test
chr6:31142440-31143697	  2.375266	 6.2121	1.172e+00	0.278923	test
chr6:31142841-31143837	  0.288817	 4.5354	1.824e-02	0.892566	test
chr6:31142874-31145305	 -7.190739	 3.1104	2.791e+00	0.094822	test
chr6:31142892-31146722	 -5.032938	 1.6741	1.117e+00	0.290657	test
chr6:31142955-31144051	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31143139-31144071	  2.029703	 8.8499	8.863e-01	0.346481	test
chr6:31143205-31145454	  2.588675	 7.6093	1.379e+00	0.240195	test
chr6:31143295-31144746	 -8.432938	 4.1445	4.119e+00	0.042415	test
chr6:31143452-31144795	  2.021704	10.8456	8.811e-01	0.347900	test
chr6:31143466-31147395	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:31143475-31145794	  0.856002	 4.3050	1.581e-01	0.690905	test
chr6:31143576-31145169	 -0.737452	 5.3879	1.197e-01	0.729409	test
chr6:31143696-31145304	 -0.792588	 7.4122	1.427e-01	0.705624	test
chr6:31143714-31146021	  0.849965	 8.1020	1.649e-01	0.684670	test
chr6:31143836-31145447	 -0.726349	 7.0613	1.197e-01	0.729318	test
chr6:31143954-31145612	 -7.398857	 3.2750	2.998e+00	0.083391	test
chr6:31144038-31146329	 -0.263449	 3.8840	1.441e-02	0.904436	test
chr6:31144070-31145788	 -7.145254	 3.0750	2.746e+00	0.097483	test
chr6:31144101-31148116	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:31144179-31145949	 -0.836529	 8.3972	1.596e-01	0.689538	test
chr6:31144762-31146057	  4.897224	 7.9958	4.000e+00	0.045496	test
chr6:31144795-31148628	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31144801-31146632	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31145127-31146147	  0.101585	 7.1386	2.375e-03	0.961133	test
chr6:31145182-31146882	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31145303-31146293	  1.069433	 4.3919	2.465e-01	0.619577	test
chr6:31145408-31146407	  0.166089	 8.9883	6.393e-03	0.936270	test
chr6:31145453-31147246	 -2.534538	 5.7434	1.253e+00	0.263025	test
chr6:31145485-31161231	 -8.432938	 4.1445	4.119e+00	0.042415	test
chr6:31145561-31146579	 -0.661402	 7.9899	1.001e-01	0.751675	test
chr6:31145726-31146712	 -0.130674	 5.6075	3.845e-03	0.950555	test
chr6:31145793-31148067	 -8.856371	 4.5213	4.614e+00	0.031713	test
chr6:31145934-31146887	  1.117640	 8.3787	2.826e-01	0.595034	test
chr6:31146020-31148388	 -0.310832	 7.8714	2.227e-02	0.881375	test
chr6:31146050-31146979	 -0.493851	 6.2116	5.514e-02	0.814348	test
chr6:31146098-31161235	  2.265243	 5.7361	1.070e+00	0.300960	test
chr6:31146144-31147172	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31146286-31147345	  4.030810	 3.5371	2.747e+00	0.097444	test
chr6:31146294-31148591	 -8.524603	 4.2251	4.224e+00	0.039850	test
chr6:31146382-31147983	  0.265713	 5.9527	1.603e-02	0.899235	test
chr6:31146562-31148113	  0.483280	 7.2619	5.361e-02	0.816902	test
chr6:31146580-31150050	  0.061093	 8.7537	8.649e-04	0.976538	test
chr6:31146709-31148214	  1.054875	 5.8252	2.483e-01	0.618299	test
chr6:31146730-31162381	 -3.817159	 5.5979	2.426e+00	0.119305	test
chr6:31146832-31148360	 -1.675402	 5.3213	5.813e-01	0.445806	test
chr6:31146891-31157635	 -0.166488	 6.9027	6.359e-03	0.936443	test
chr6:31146975-31148574	-10.653401	 6.2082	6.860e+00	0.008816	test
chr6:31147152-31148679	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31147200-31161192	  1.883393	 6.2340	7.627e-01	0.382483	test
chr6:31147249-31165358	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31147314-31149343	 -5.220064	 1.7761	1.225e+00	0.268312	test
chr6:31147980-31150048	  2.119559	 2.6748	8.253e-01	0.363631	test
chr6:31148058-31161227	 -0.299399	 8.5473	2.072e-02	0.885552	test
chr6:31148081-31153859	  4.680687	 4.1311	3.554e+00	0.059390	test
chr6:31148114-31167643	 -0.955903	 7.0721	2.056e-01	0.650205	test
chr6:31148213-31155108	  1.510422	 6.3595	5.018e-01	0.478725	test
chr6:31148336-31155619	  1.296352	 8.9114	3.775e-01	0.538955	test
chr6:31148364-31161415	  0.095889	 2.8505	1.725e-03	0.966873	test
chr6:31148561-31162379	 -9.976678	 5.5600	5.994e+00	0.014358	test
chr6:31148573-31155765	  0.076105	 6.4332	1.324e-03	0.970971	test
chr6:31148627-31168998	  0.374999	 7.1547	3.231e-02	0.857358	test
chr6:31148662-31157634	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31149249-31158967	 -1.198318	 7.2821	3.203e-01	0.571440	test
chr6:31150045-31160113	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31150049-31162709	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31150051-31170024	  2.081496	 8.0074	9.274e-01	0.335551	test
chr6:31150789-31161066	 -7.941597	 3.7214	3.568e+00	0.058893	test
chr6:31154256-31161164	  0.072739	 6.2244	1.207e-03	0.972291	test
chr6:31155165-31161371	  0.191818	 6.6854	8.434e-03	0.926827	test
chr6:31155748-31161504	  8.548823	 4.0738	7.816e+00	0.005178	test
chr6:31155769-31164968	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31157628-31161972	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31158497-31162340	  0.109327	 5.6628	2.701e-03	0.958554	test
chr6:31160112-31162377	 -0.569298	 4.9800	7.078e-02	0.790203	test
chr6:31160128-31165328	  2.874883	 6.6132	1.655e+00	0.198291	test
chr6:31160428-31162484	 -8.723406	 4.4018	4.457e+00	0.034769	test
chr6:31161163-31162688	 -1.158011	 9.9639	3.032e-01	0.581913	test
chr6:31161213-31165604	 -1.202150	 8.5865	3.249e-01	0.568658	test
chr6:31161232-31172693	  1.394744	 6.0726	4.292e-01	0.512396	test
chr6:31161350-31162810	 -0.130552	 5.0441	3.779e-03	0.950979	test
chr6:31161399-31167596	  1.207531	 5.2319	3.203e-01	0.571434	test
chr6:31161475-31162941	 -7.049741	 3.0011	2.654e+00	0.103266	test
chr6:31161968-31164736	  3.886281	 5.6926	2.740e+00	0.097851	test
chr6:31162191-31164776	 -8.272964	 4.0049	3.936e+00	0.047256	test
chr6:31162355-31164915	 -7.614475	 3.4495	3.219e+00	0.072781	test
chr6:31162378-31167610	 -0.752516	 3.7889	1.134e-01	0.736283	test
chr6:31162380-31176665	  0.710128	 5.1318	1.121e-01	0.737750	test
chr6:31162495-31165315	  0.278704	 4.1519	1.667e-02	0.897276	test
chr6:31162642-31165556	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31162719-31167892	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31162787-31165917	 -0.104137	 5.9978	2.461e-03	0.960431	test
chr6:31162940-31166096	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:31164349-31166174	  0.680603	 5.2396	1.033e-01	0.747899	test
chr6:31164740-31167280	 -0.514237	 8.3524	6.085e-02	0.805164	test
chr6:31164875-31167550	  0.074504	 5.7599	1.256e-03	0.971724	test
chr6:31164918-31168315	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31164969-31182443	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31165314-31167595	  3.617518	 5.0405	2.413e+00	0.120322	test
chr6:31165326-31168574	  1.228051	 7.5521	3.387e-01	0.560601	test
chr6:31165563-31168985	 -1.670904	 6.6848	6.010e-01	0.438187	test
chr6:31165566-31167710	 -0.769858	 4.4649	1.250e-01	0.723686	test
chr6:31165812-31167873	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31165934-31168245	 -0.321593	 5.2778	2.300e-02	0.879447	test
chr6:31166173-31168305	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:31167266-31169184	 -6.445407	 2.5548	2.111e+00	0.146278	test
chr6:31167279-31168568	  2.531086	 2.9578	1.184e+00	0.276451	test
chr6:31167443-31168959	  0.119365	 7.1000	3.278e-03	0.954344	test
chr6:31167581-31169139	 -9.658350	 5.2597	5.593e+00	0.018028	test
chr6:31167604-31170004	  0.664112	 4.1965	9.492e-02	0.758010	test
chr6:31167632-31188915	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:31167703-31169252	  0.072378	 6.9278	1.204e-03	0.972324	test
chr6:31167857-31169838	 -0.629846	 5.3227	8.749e-02	0.767396	test
chr6:31167862-31170366	  2.039369	 7.0802	8.900e-01	0.345484	test
chr6:31168186-31169983	 -0.735219	 6.2841	1.214e-01	0.727488	test
chr6:31168294-31170030	 -0.429239	 6.3719	4.183e-02	0.837953	test
chr6:31168314-31170729	 -7.319175	 3.2116	2.917e+00	0.087626	test
chr6:31168529-31170268	  0.924233	 8.7271	1.948e-01	0.658952	test
chr6:31168569-31172145	  0.443361	 4.4677	4.288e-02	0.835960	test
chr6:31168954-31170296	  0.097185	 5.7490	2.138e-03	0.963124	test
chr6:31168960-31172691	 -7.474367	 3.3357	3.074e+00	0.079537	test
chr6:31168988-31189830	  2.674665	 5.7199	1.446e+00	0.229230	test
chr6:31169147-31172934	 -0.264509	 5.1149	1.551e-02	0.900903	test
chr6:31169152-31170664	  1.876053	 3.0867	6.820e-01	0.408883	test
chr6:31169256-31170724	  0.619919	 5.8648	8.681e-02	0.768276	test
chr6:31169826-31171091	 -1.590751	 2.9916	4.117e-01	0.521122	test
chr6:31169880-31174964	  1.400544	 6.4590	4.342e-01	0.509943	test
chr6:31169927-31171362	  2.598063	 3.2368	1.270e+00	0.259788	test
chr6:31170018-31190519	 -8.068856	 3.8294	3.708e+00	0.054153	test
chr6:31170029-31171576	 -4.872583	 6.5694	3.659e+00	0.055765	test
