chrm 	start 	end 	name
chr6	31127001	31129557	chr6:31127001-31129557
chr6	31127149	31128613	chr6:31127149-31128613
chr6	31127273	31128996	chr6:31127273-31128996
chr6	31127275	31130175	chr6:31127275-31130175
chr6	31127342	31133495	chr6:31127342-31133495
chr6	31127461	31129196	chr6:31127461-31129196
chr6	31127590	31130183	chr6:31127590-31130183
chr6	31127594	31129331	chr6:31127594-31129331
chr6	31127699	31129402	chr6:31127699-31129402
chr6	31127808	31129516	chr6:31127808-31129516
chr6	31127939	31129652	chr6:31127939-31129652
chr6	31128607	31129743	chr6:31128607-31129743
chr6	31128615	31130513	chr6:31128615-31130513
chr6	31128995	31129912	chr6:31128995-31129912
chr6	31129000	31130756	chr6:31129000-31130756
chr6	31129052	31133958	chr6:31129052-31133958
chr6	31129168	31130057	chr6:31129168-31130057
chr6	31129199	31131447	chr6:31129199-31131447
chr6	31129255	31130186	chr6:31129255-31130186
chr6	31129401	31130399	chr6:31129401-31130399
chr6	31129506	31130504	chr6:31129506-31130504
chr6	31129524	31131930	chr6:31129524-31131930
chr6	31129569	31137063	chr6:31129569-31137063
chr6	31129634	31130711	chr6:31129634-31130711
chr6	31129742	31130742	chr6:31129742-31130742
chr6	31129896	31130883	chr6:31129896-31130883
chr6	31129926	31133216	chr6:31129926-31133216
chr6	31130057	31131077	chr6:31130057-31131077
chr6	31130176	31133480	chr6:31130176-31133480
chr6	31130183	31131151	chr6:31130183-31131151
chr6	31130211	31137217	chr6:31130211-31137217
chr6	31130334	31131454	chr6:31130334-31131454
chr6	31130491	31131651	chr6:31130491-31131651
chr6	31130496	31133690	chr6:31130496-31133690
chr6	31130638	31131853	chr6:31130638-31131853
chr6	31130743	31133919	chr6:31130743-31133919
chr6	31130752	31131908	chr6:31130752-31131908
chr6	31130804	31137980	chr6:31130804-31137980
chr6	31130875	31132053	chr6:31130875-31132053
chr6	31130959	31134132	chr6:31130959-31134132
chr6	31130995	31132636	chr6:31130995-31132636
chr6	31131146	31132787	chr6:31131146-31132787
chr6	31131426	31132851	chr6:31131426-31132851
chr6	31131576	31133070	chr6:31131576-31133070
chr6	31131739	31133219	chr6:31131739-31133219
chr6	31131876	31133282	chr6:31131876-31133282
chr6	31131909	31134885	chr6:31131909-31134885
chr6	31131955	31139168	chr6:31131955-31139168
chr6	31132004	31133478	chr6:31132004-31133478
chr6	31132136	31133614	chr6:31132136-31133614
chr6	31132704	31133706	chr6:31132704-31133706
chr6	31132822	31133894	chr6:31132822-31133894
chr6	31133067	31134075	chr6:31133067-31134075
chr6	31133161	31134116	chr6:31133161-31134116
chr6	31133209	31136516	chr6:31133209-31136516
chr6	31133255	31139255	chr6:31133255-31139255
chr6	31133263	31134637	chr6:31133263-31134637
chr6	31133477	31134843	chr6:31133477-31134843
chr6	31133479	31136554	chr6:31133479-31136554
chr6	31133613	31135659	chr6:31133613-31135659
chr6	31133666	31137029	chr6:31133666-31137029
chr6	31133705	31136316	chr6:31133705-31136316
chr6	31133889	31136405	chr6:31133889-31136405
chr6	31133911	31137412	chr6:31133911-31137412
chr6	31133912	31140011	chr6:31133912-31140011
chr6	31134009	31136500	chr6:31134009-31136500
chr6	31134121	31137669	chr6:31134121-31137669
chr6	31134129	31136642	chr6:31134129-31136642
chr6	31134617	31136890	chr6:31134617-31136890
chr6	31134824	31136993	chr6:31134824-31136993
chr6	31134835	31137778	chr6:31134835-31137778
chr6	31135608	31137069	chr6:31135608-31137069
chr6	31135647	31137979	chr6:31135647-31137979
chr6	31135707	31137197	chr6:31135707-31137197
chr6	31136331	31137340	chr6:31136331-31137340
chr6	31136477	31137492	chr6:31136477-31137492
chr6	31136543	31138577	chr6:31136543-31138577
chr6	31136624	31137602	chr6:31136624-31137602
chr6	31136654	31140724	chr6:31136654-31140724
chr6	31136830	31137708	chr6:31136830-31137708
chr6	31136939	31137936	chr6:31136939-31137936
chr6	31137037	31139021	chr6:31137037-31139021
chr6	31137067	31137974	chr6:31137067-31137974
chr6	31137168	31138446	chr6:31137168-31138446
chr6	31137202	31141097	chr6:31137202-31141097
chr6	31137333	31138579	chr6:31137333-31138579
chr6	31137354	31139222	chr6:31137354-31139222
chr6	31137456	31138941	chr6:31137456-31138941
chr6	31137562	31139432	chr6:31137562-31139432
chr6	31137601	31139104	chr6:31137601-31139104
chr6	31137704	31139218	chr6:31137704-31139218
chr6	31137773	31139927	chr6:31137773-31139927
chr6	31137841	31139315	chr6:31137841-31139315
chr6	31137937	31142389	chr6:31137937-31142389
chr6	31137973	31139442	chr6:31137973-31139442
chr6	31137975	31140302	chr6:31137975-31140302
chr6	31138432	31139556	chr6:31138432-31139556
chr6	31138573	31139828	chr6:31138573-31139828
chr6	31138585	31140543	chr6:31138585-31140543
chr6	31138621	31142899	chr6:31138621-31142899
chr6	31138924	31139845	chr6:31138924-31139845
chr6	31139020	31140777	chr6:31139020-31140777
chr6	31139103	31139988	chr6:31139103-31139988
chr6	31139169	31143503	chr6:31139169-31143503
chr6	31139210	31140124	chr6:31139210-31140124
chr6	31139235	31141088	chr6:31139235-31141088
chr6	31139311	31140229	chr6:31139311-31140229
chr6	31139440	31140478	chr6:31139440-31140478
chr6	31139446	31141352	chr6:31139446-31141352
chr6	31139541	31140708	chr6:31139541-31140708
chr6	31139752	31140778	chr6:31139752-31140778
chr6	31139844	31141771	chr6:31139844-31141771
chr6	31139854	31140867	chr6:31139854-31140867
chr6	31139928	31144183	chr6:31139928-31144183
chr6	31139974	31141013	chr6:31139974-31141013
chr6	31140115	31141178	chr6:31140115-31141178
chr6	31140171	31142300	chr6:31140171-31142300
chr6	31140224	31141358	chr6:31140224-31141358
chr6	31140455	31141483	chr6:31140455-31141483
chr6	31140541	31142303	chr6:31140541-31142303
chr6	31140543	31145353	chr6:31140543-31145353
chr6	31140655	31141765	chr6:31140655-31141765
chr6	31140767	31142866	chr6:31140767-31142866
chr6	31140774	31141955	chr6:31140774-31141955
chr6	31140865	31142049	chr6:31140865-31142049
chr6	31141006	31142268	chr6:31141006-31142268
chr6	31141015	31143231	chr6:31141015-31143231
chr6	31141089	31145599	chr6:31141089-31145599
chr6	31141154	31142299	chr6:31141154-31142299
chr6	31141264	31142850	chr6:31141264-31142850
chr6	31141362	31143478	chr6:31141362-31143478
chr6	31141456	31142853	chr6:31141456-31142853
chr6	31141697	31142990	chr6:31141697-31142990
chr6	31141751	31143755	chr6:31141751-31143755
chr6	31141796	31146086	chr6:31141796-31146086
chr6	31141812	31143147	chr6:31141812-31143147
chr6	31141977	31143446	chr6:31141977-31143446
chr6	31142050	31144039	chr6:31142050-31144039
chr6	31142114	31143461	chr6:31142114-31143461
chr6	31142295	31143590	chr6:31142295-31143590
chr6	31142301	31144789	chr6:31142301-31144789
chr6	31142440	31143697	chr6:31142440-31143697
chr6	31142841	31143837	chr6:31142841-31143837
chr6	31142874	31145305	chr6:31142874-31145305
chr6	31142892	31146722	chr6:31142892-31146722
chr6	31142955	31144051	chr6:31142955-31144051
chr6	31143139	31144071	chr6:31143139-31144071
chr6	31143205	31145454	chr6:31143205-31145454
chr6	31143295	31144746	chr6:31143295-31144746
chr6	31143452	31144795	chr6:31143452-31144795
chr6	31143466	31147395	chr6:31143466-31147395
chr6	31143475	31145794	chr6:31143475-31145794
chr6	31143576	31145169	chr6:31143576-31145169
chr6	31143696	31145304	chr6:31143696-31145304
chr6	31143714	31146021	chr6:31143714-31146021
chr6	31143836	31145447	chr6:31143836-31145447
chr6	31143954	31145612	chr6:31143954-31145612
chr6	31144038	31146329	chr6:31144038-31146329
chr6	31144070	31145788	chr6:31144070-31145788
chr6	31144101	31148116	chr6:31144101-31148116
chr6	31144179	31145949	chr6:31144179-31145949
chr6	31144762	31146057	chr6:31144762-31146057
chr6	31144795	31148628	chr6:31144795-31148628
chr6	31144801	31146632	chr6:31144801-31146632
chr6	31145127	31146147	chr6:31145127-31146147
chr6	31145182	31146882	chr6:31145182-31146882
chr6	31145303	31146293	chr6:31145303-31146293
chr6	31145408	31146407	chr6:31145408-31146407
chr6	31145453	31147246	chr6:31145453-31147246
chr6	31145485	31161231	chr6:31145485-31161231
chr6	31145561	31146579	chr6:31145561-31146579
chr6	31145726	31146712	chr6:31145726-31146712
chr6	31145793	31148067	chr6:31145793-31148067
chr6	31145934	31146887	chr6:31145934-31146887
chr6	31146020	31148388	chr6:31146020-31148388
chr6	31146050	31146979	chr6:31146050-31146979
chr6	31146098	31161235	chr6:31146098-31161235
chr6	31146144	31147172	chr6:31146144-31147172
chr6	31146286	31147345	chr6:31146286-31147345
chr6	31146294	31148591	chr6:31146294-31148591
chr6	31146382	31147983	chr6:31146382-31147983
chr6	31146562	31148113	chr6:31146562-31148113
chr6	31146580	31150050	chr6:31146580-31150050
chr6	31146709	31148214	chr6:31146709-31148214
chr6	31146730	31162381	chr6:31146730-31162381
chr6	31146832	31148360	chr6:31146832-31148360
chr6	31146891	31157635	chr6:31146891-31157635
chr6	31146975	31148574	chr6:31146975-31148574
chr6	31147152	31148679	chr6:31147152-31148679
chr6	31147200	31161192	chr6:31147200-31161192
chr6	31147249	31165358	chr6:31147249-31165358
chr6	31147314	31149343	chr6:31147314-31149343
chr6	31147980	31150048	chr6:31147980-31150048
chr6	31148058	31161227	chr6:31148058-31161227
chr6	31148081	31153859	chr6:31148081-31153859
chr6	31148114	31167643	chr6:31148114-31167643
chr6	31148213	31155108	chr6:31148213-31155108
chr6	31148336	31155619	chr6:31148336-31155619
chr6	31148364	31161415	chr6:31148364-31161415
chr6	31148561	31162379	chr6:31148561-31162379
chr6	31148573	31155765	chr6:31148573-31155765
chr6	31148627	31168998	chr6:31148627-31168998
chr6	31148662	31157634	chr6:31148662-31157634
chr6	31149249	31158967	chr6:31149249-31158967
chr6	31150045	31160113	chr6:31150045-31160113
chr6	31150049	31162709	chr6:31150049-31162709
chr6	31150051	31170024	chr6:31150051-31170024
chr6	31150789	31161066	chr6:31150789-31161066
chr6	31154256	31161164	chr6:31154256-31161164
chr6	31155165	31161371	chr6:31155165-31161371
chr6	31155748	31161504	chr6:31155748-31161504
chr6	31155769	31164968	chr6:31155769-31164968
chr6	31157628	31161972	chr6:31157628-31161972
chr6	31158497	31162340	chr6:31158497-31162340
chr6	31160112	31162377	chr6:31160112-31162377
chr6	31160128	31165328	chr6:31160128-31165328
chr6	31160428	31162484	chr6:31160428-31162484
chr6	31161163	31162688	chr6:31161163-31162688
chr6	31161213	31165604	chr6:31161213-31165604
chr6	31161232	31172693	chr6:31161232-31172693
chr6	31161350	31162810	chr6:31161350-31162810
chr6	31161399	31167596	chr6:31161399-31167596
chr6	31161475	31162941	chr6:31161475-31162941
chr6	31161968	31164736	chr6:31161968-31164736
chr6	31162191	31164776	chr6:31162191-31164776
chr6	31162355	31164915	chr6:31162355-31164915
chr6	31162378	31167610	chr6:31162378-31167610
chr6	31162380	31176665	chr6:31162380-31176665
chr6	31162495	31165315	chr6:31162495-31165315
chr6	31162642	31165556	chr6:31162642-31165556
chr6	31162719	31167892	chr6:31162719-31167892
chr6	31162787	31165917	chr6:31162787-31165917
chr6	31162940	31166096	chr6:31162940-31166096
chr6	31164349	31166174	chr6:31164349-31166174
chr6	31164740	31167280	chr6:31164740-31167280
chr6	31164875	31167550	chr6:31164875-31167550
chr6	31164918	31168315	chr6:31164918-31168315
chr6	31164969	31182443	chr6:31164969-31182443
chr6	31165314	31167595	chr6:31165314-31167595
chr6	31165326	31168574	chr6:31165326-31168574
chr6	31165563	31168985	chr6:31165563-31168985
chr6	31165566	31167710	chr6:31165566-31167710
chr6	31165812	31167873	chr6:31165812-31167873
chr6	31165934	31168245	chr6:31165934-31168245
chr6	31166173	31168305	chr6:31166173-31168305
chr6	31167266	31169184	chr6:31167266-31169184
chr6	31167279	31168568	chr6:31167279-31168568
chr6	31167443	31168959	chr6:31167443-31168959
chr6	31167581	31169139	chr6:31167581-31169139
chr6	31167604	31170004	chr6:31167604-31170004
chr6	31167632	31188915	chr6:31167632-31188915
chr6	31167703	31169252	chr6:31167703-31169252
chr6	31167857	31169838	chr6:31167857-31169838
chr6	31167862	31170366	chr6:31167862-31170366
chr6	31168186	31169983	chr6:31168186-31169983
chr6	31168294	31170030	chr6:31168294-31170030
chr6	31168314	31170729	chr6:31168314-31170729
chr6	31168529	31170268	chr6:31168529-31170268
chr6	31168569	31172145	chr6:31168569-31172145
chr6	31168954	31170296	chr6:31168954-31170296
chr6	31168960	31172691	chr6:31168960-31172691
chr6	31168988	31189830	chr6:31168988-31189830
chr6	31169147	31172934	chr6:31169147-31172934
chr6	31169152	31170664	chr6:31169152-31170664
chr6	31169256	31170724	chr6:31169256-31170724
chr6	31169826	31171091	chr6:31169826-31171091
chr6	31169880	31174964	chr6:31169880-31174964
chr6	31169927	31171362	chr6:31169927-31171362
chr6	31170018	31190519	chr6:31170018-31190519
chr6	31170029	31171576	chr6:31170029-31171576
chr6	31170150	31171665	chr6:31170150-31171665
chr6	31170272	31171895	chr6:31170272-31171895
chr6	31170302	31174994	chr6:31170302-31174994
chr6	31170488	31172053	chr6:31170488-31172053
chr6	31170711	31172133	chr6:31170711-31172133
chr6	31170728	31175843	chr6:31170728-31175843
chr6	31170857	31172624	chr6:31170857-31172624
chr6	31171277	31172661	chr6:31171277-31172661
chr6	31171378	31172925	chr6:31171378-31172925
chr6	31171664	31172946	chr6:31171664-31172946
chr6	31171843	31173595	chr6:31171843-31173595
chr6	31171952	31173645	chr6:31171952-31173645
chr6	31172079	31174369	chr6:31172079-31174369
chr6	31172134	31176478	chr6:31172134-31176478
chr6	31172518	31174962	chr6:31172518-31174962
chr6	31172641	31175798	chr6:31172641-31175798
chr6	31172653	31177464	chr6:31172653-31177464
chr6	31172692	31190534	chr6:31172692-31190534
chr6	31172799	31175800	chr6:31172799-31175800
chr6	31172926	31176163	chr6:31172926-31176163
chr6	31172947	31177913	chr6:31172947-31177913
chr6	31173538	31176263	chr6:31173538-31176263
chr6	31173603	31178715	chr6:31173603-31178715
chr6	31173657	31176446	chr6:31173657-31176446
chr6	31174368	31176574	chr6:31174368-31176574
chr6	31174950	31176623	chr6:31174950-31176623
chr6	31174973	31178801	chr6:31174973-31178801
chr6	31175689	31177039	chr6:31175689-31177039
chr6	31175799	31177076	chr6:31175799-31177076
chr6	31175804	31182396	chr6:31175804-31182396
chr6	31175998	31177419	chr6:31175998-31177419
chr6	31176202	31177461	chr6:31176202-31177461
chr6	31176388	31177914	chr6:31176388-31177914
chr6	31176464	31184383	chr6:31176464-31184383
chr6	31176514	31178013	chr6:31176514-31178013
chr6	31176564	31192796	chr6:31176564-31192796
chr6	31176601	31178184	chr6:31176601-31178184
chr6	31176778	31178327	chr6:31176778-31178327
chr6	31177030	31178705	chr6:31177030-31178705
chr6	31177068	31188861	chr6:31177068-31188861
chr6	31177362	31179563	chr6:31177362-31179563
chr6	31177449	31180526	chr6:31177449-31180526
chr6	31177862	31182349	chr6:31177862-31182349
chr6	31177904	31189826	chr6:31177904-31189826
chr6	31177969	31182374	chr6:31177969-31182374
chr6	31178148	31182686	chr6:31178148-31182686
chr6	31178193	31190518	chr6:31178193-31190518
chr6	31178326	31183830	chr6:31178326-31183830
chr6	31178688	31184153	chr6:31178688-31184153
chr6	31178778	31192105	chr6:31178778-31192105
chr6	31178805	31184218	chr6:31178805-31184218
chr6	31179678	31184305	chr6:31179678-31184305
chr6	31182204	31184420	chr6:31182204-31184420
chr6	31182373	31185760	chr6:31182373-31185760
chr6	31182395	31192613	chr6:31182395-31192613
chr6	31182397	31192815	chr6:31182397-31192815
chr6	31182493	31188196	chr6:31182493-31188196
chr6	31182887	31188419	chr6:31182887-31188419
chr6	31183931	31188803	chr6:31183931-31188803
chr6	31184178	31188914	chr6:31184178-31188914
chr6	31184304	31189754	chr6:31184304-31189754
chr6	31184309	31192777	chr6:31184309-31192777
chr6	31184419	31189845	chr6:31184419-31189845
chr6	31184438	31197436	chr6:31184438-31197436
chr6	31185436	31190485	chr6:31185436-31190485
chr6	31188076	31190617	chr6:31188076-31190617
chr6	31188430	31191533	chr6:31188430-31191533
chr6	31188805	31192080	chr6:31188805-31192080
chr6	31188857	31193117	chr6:31188857-31193117
chr6	31188908	31192071	chr6:31188908-31192071
chr6	31188919	31197630	chr6:31188919-31197630
chr6	31189740	31192461	chr6:31189740-31192461
chr6	31189782	31193902	chr6:31189782-31193902
chr6	31189856	31192528	chr6:31189856-31192528
chr6	31189858	31206741	chr6:31189858-31206741
chr6	31190438	31192750	chr6:31190438-31192750
chr6	31190517	31196766	chr6:31190517-31196766
chr6	31190532	31193044	chr6:31190532-31193044
chr6	31190533	31229214	chr6:31190533-31229214
chr6	31190736	31193073	chr6:31190736-31193073
chr6	31191552	31193184	chr6:31191552-31193184
chr6	31192067	31193693	chr6:31192067-31193693
chr6	31192084	31197448	chr6:31192084-31197448
chr6	31192107	31235668	chr6:31192107-31235668
chr6	31192336	31193911	chr6:31192336-31193911
chr6	31192512	31194349	chr6:31192512-31194349
chr6	31192543	31199550	chr6:31192543-31199550
chr6	31192726	31195224	chr6:31192726-31195224
chr6	31192787	31206149	chr6:31192787-31206149
chr6	31192800	31240061	chr6:31192800-31240061
chr6	31192922	31195285	chr6:31192922-31195285
chr6	31193062	31195367	chr6:31193062-31195367
chr6	31193091	31206731	chr6:31193091-31206731
chr6	31193164	31196287	chr6:31193164-31196287
chr6	31193527	31196326	chr6:31193527-31196326
chr6	31193907	31196724	chr6:31193907-31196724
chr6	31193910	31255340	chr6:31193910-31255340
chr6	31193916	31207201	chr6:31193916-31207201
chr6	31194294	31197396	chr6:31194294-31197396
chr6	31194680	31197629	chr6:31194680-31197629
chr6	31195232	31197691	chr6:31195232-31197691
chr6	31195366	31198376	chr6:31195366-31198376
chr6	31195558	31199214	chr6:31195558-31199214
chr6	31196298	31199461	chr6:31196298-31199461
chr6	31196676	31199884	chr6:31196676-31199884
chr6	31196725	31207279	chr6:31196725-31207279
chr6	31197391	31202034	chr6:31197391-31202034
chr6	31197446	31207929	chr6:31197446-31207929
chr6	31197493	31255398	chr6:31197493-31255398
chr6	31197531	31202684	chr6:31197531-31202684
chr6	31197690	31203238	chr6:31197690-31203238
chr6	31198283	31203374	chr6:31198283-31203374
chr6	31198778	31205755	chr6:31198778-31205755
chr6	31199460	31206133	chr6:31199460-31206133
chr6	31199468	31214383	chr6:31199468-31214383
chr6	31199573	31206495	chr6:31199573-31206495
chr6	31200717	31206606	chr6:31200717-31206606
chr6	31202543	31206678	chr6:31202543-31206678
chr6	31203213	31206875	chr6:31203213-31206875
chr6	31203239	31219212	chr6:31203239-31219212
chr6	31203347	31207006	chr6:31203347-31207006
chr6	31204787	31207200	chr6:31204787-31207200
chr6	31206132	31207262	chr6:31206132-31207262
chr6	31206314	31207798	chr6:31206314-31207798
chr6	31206494	31207931	chr6:31206494-31207931
chr6	31206661	31208340	chr6:31206661-31208340
chr6	31206698	31229190	chr6:31206698-31229190
